fdc_id,protein_g,fat_g,carbs_g,energy_kcal,fiber_g,food_name,dry_mass_g,energy_density,protein_ratio,fat_ratio,carbs_ratio,protein_category
170722,12.63,10.6,16.82,213.0,1.3,"WENDY'S, CLASSIC SINGLE Hamburger, no cheese",41.349999999999994,5.029515938606848,0.2982290436835892,0.2502951593860685,0.39716646989374266,High Protein
170723,13.78,8.1,21.55,214.0,1.3,"WENDY'S, Homestyle Chicken Fillet Sandwich",44.73,4.679641373277936,0.30133391646621477,0.17712661272687513,0.4712442597856987,High Protein
170724,14.73,5.0,18.88,179.0,1.1,"WENDY'S, Ultimate Chicken Grill Sandwich",39.71,4.3969540653402115,0.36182756079587325,0.12281994595922377,0.46376811594202894,High Protein
170726,3.73,14.1,39.73,301.0,4.0,"WENDY'S, french fries",61.559999999999995,4.811381074168798,0.0596227621483376,0.225383631713555,0.6350703324808185,Low Protein
170727,10.74,12.84,18.55,233.0,1.8,"BURGER KING, WHOPPER, no cheese",43.92999999999999,5.185844647229024,0.2390385043400846,0.2857778766970844,0.4128644558201648,Medium Protein
170728,11.19,15.33,16.7,250.0,1.0,"BURGER KING, WHOPPER, with cheese",44.22,5.5285272003538255,0.24745687748783723,0.3390092879256966,0.36930561698363557,Medium Protein
170729,13.94,15.66,13.74,252.0,1.4,"BURGER KING, DOUBLE WHOPPER, no cheese",44.74,5.509400961958898,0.304766069086139,0.3423699169217315,0.3003935286401399,High Protein
170730,14.47,17.06,13.52,266.0,1.6,"BURGER KING, DOUBLE WHOPPER, with cheese",46.65,5.5823714585519415,0.30367261280167895,0.35802728226652675,0.28373557187827914,High Protein
170731,18.2,15.25,20.49,292.0,1.3,"BURGER KING, Chicken Strips",55.239999999999995,5.192034139402561,0.32361308677098155,0.2711593172119488,0.36433143669985774,High Protein
170732,13.3,6.35,19.69,189.0,1.2,"TACO BELL, Soft Taco with chicken, cheese and lettuce",40.540000000000006,4.549831487722677,0.320173326913818,0.15286470871449204,0.47400096292729893,High Protein
170733,11.81,12.1,17.22,225.0,1.6,"TACO BELL, Soft Taco with steak",42.73,5.145209238509033,0.27006631603018527,0.276697919048708,0.393780013720558,High Protein
170734,7.35,6.05,31.23,209.0,4.2,"TACO BELL, Bean Burrito",48.83,4.194260485651214,0.14750150511739915,0.12141280353200883,0.6267308850090307,Low Protein
170735,7.03,6.8,23.37,183.0,3.7,"TACO BELL, BURRITO SUPREME with beef",40.900000000000006,4.367541766109785,0.16778042959427206,0.16229116945107397,0.5577565632458233,Medium Protein
170736,6.69,9.17,15.1,170.0,3.0,"TACO BELL, Taco Salad",33.96,4.862700228832952,0.19136155606407323,0.26229977116704806,0.43192219679633864,Medium Protein
170737,17.67,21.74,21.18,351.0,1.0,"KFC, Popcorn Chicken",61.589999999999996,5.607924588592427,0.28231346860520856,0.3473398306438728,0.3383927144911328,High Protein
170738,14.17,28.01,18.79,384.0,0.0,"KFC, Fried Chicken, ORIGINAL RECIPE, Skin and Breading",60.97,6.1965467161529775,0.22865902856220752,0.4519928997902211,0.30321123124092303,Medium Protein
170750,19.14,20.99,11.2,310.0,0.5,"POPEYES, Fried Chicken, Mild, Thigh, meat and skin with breading",51.83,5.867878099564641,0.36229415105053947,0.39731213325761877,0.2120007571455612,High Protein
170751,20.4,22.48,13.52,338.0,0.6,"POPEYES, Fried Chicken, Mild, Wing, meat and skin with breading",56.99999999999999,5.8275862068965525,0.3517241379310345,0.38758620689655177,0.2331034482758621,High Protein
170752,17.19,8.05,19.87,220.0,1.2,"Fast foods, grilled chicken, bacon and tomato club sandwich, with cheese, lettuce, and mayonnaise",46.31,4.650179666032551,0.36334812935954347,0.1701543014161911,0.41999577256394,High Protein
170753,15.38,11.76,22.61,257.0,1.2,"Fast foods, crispy chicken, bacon, and tomato club sandwich, with cheese, lettuce, and mayonnaise",50.95,4.9470644850818095,0.2960538979788258,0.22637151106833492,0.43522617901828675,High Protein
170754,28.77,10.2,2.13,215.0,0.0,"Fast Foods, Fried Chicken, Wing, meat only, skin and breading removed",41.1,5.10688836104513,0.6833729216152019,0.24228028503562943,0.0505938242280285,High Protein
170755,14.11,29.22,19.56,398.0,0.3,"Fast Foods, Fried Chicken, Skin and breading from all pieces",63.19,6.200342732512853,0.21981617074310641,0.45521109207041593,0.30472036142701353,Medium Protein
170756,23.51,12.44,6.03,230.0,0.1,"Fast Foods, Fried Chicken, Breast, meat and skin and breading",42.080000000000005,5.3389043639740015,0.5457288765088207,0.2887650882079851,0.13997214484679665,High Protein
170757,21.13,16.92,7.59,267.0,0.5,"Fast Foods, Fried Chicken, Drumstick, meat and skin with breading",46.14,5.663979635129402,0.44823928722952905,0.35893084429359357,0.16100975816716165,High Protein
170758,12.96,9.91,26.47,247.0,3.0,"DIGIORNO Pizza, cheese topping, thin crispy crust, frozen, baked",52.34,4.630671166104237,0.24296962879640044,0.18578927634045744,0.49625046869141354,Medium Protein
170759,13.92,11.71,29.46,279.0,2.1,"DIGIORNO Pizza, pepperoni topping, cheese stuffed crust, frozen, baked",57.190000000000005,4.794638253995531,0.23921636019934694,0.2012373260010311,0.5062725554218938,Medium Protein
170760,12.46,10.11,31.15,265.0,2.3,"DIGIORNO Pizza, pepperoni topping, rising crust, frozen, baked",56.019999999999996,4.64749210803227,0.2185198176078569,0.17730620834794808,0.5462995440196422,Medium Protein
170761,13.22,12.86,28.67,283.0,2.8,"DIGIORNO Pizza, pepperoni topping, thin crispy crust, frozen, baked",57.55,4.833475661827498,0.22578992314261317,0.21964133219470539,0.48966695132365506,Medium Protein
170762,14.01,17.61,29.0,331.0,2.3,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, thin crust",62.919999999999995,5.178347934918649,0.21918022528160203,0.2755006257822278,0.45369211514392993,Medium Protein
170763,9.25,9.75,20.23,206.0,2.9,"Fast foods, taco with beef, cheese and lettuce, soft",42.13,4.776257825179689,0.21446788778112683,0.22606074658010664,0.46904706700672383,Medium Protein
170764,13.3,6.35,19.69,189.0,1.2,"Fast foods, taco with chicken, lettuce and cheese, soft",40.540000000000006,4.549831487722677,0.320173326913818,0.15286470871449204,0.47400096292729893,High Protein
170765,15.05,15.25,24.04,294.0,1.7,"Fast foods, quesadilla, with chicken",56.040000000000006,5.154277699859747,0.26384992987377276,0.2673562412342216,0.42145862552594665,High Protein
170766,11.08,11.2,31.84,273.0,2.4,"DOMINO'S 14"" Sausage Pizza, Classic Hand-Tossed Crust",56.52,4.746175243393602,0.19262865090403336,0.19471488178025032,0.5535465924895688,Medium Protein
170767,11.03,12.03,31.17,277.0,2.6,"DOMINO'S 14"" Sausage Pizza, Ultimate Deep Dish Crust",56.830000000000005,4.789901435241224,0.1907314542624935,0.2080235172056026,0.538993601936711,Medium Protein
170768,13.95,16.9,28.7,323.0,2.4,"PIZZA HUT 14"" Sausage Pizza, THIN 'N CRISPY Crust",61.949999999999996,5.131056393963464,0.221604447974583,0.26846703733121524,0.4559173947577443,Medium Protein
170769,11.92,13.5,29.39,287.0,2.3,"PIZZA HUT 14"" Sausage Pizza, Hand-Tossed Crust",57.11,4.938908965754603,0.20512820512820512,0.2323180175529169,0.5057649285837206,Medium Protein
170771,3.86,25.23,43.58,417.0,2.7,"BURGER KING, Onion Rings",75.37,5.460259264108943,0.05054340709702762,0.33036532669896557,0.5706429226135916,Low Protein
170772,13.69,15.8,17.73,268.0,1.1,"WENDY'S, DAVE'S Hot 'N Juicy 1/4 LB, single",48.32,5.43390105433901,0.2775750202757502,0.32035685320356855,0.35948905109489054,High Protein
170773,12.23,11.63,30.0,274.0,1.7,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, stuffed crust",55.56,4.844413012729844,0.21623055162659122,0.20562234794908063,0.5304101838755304,Medium Protein
170774,12.23,11.63,30.0,274.0,1.7,"PIZZA HUT 14"" Cheese Pizza, Stuffed Crust",55.56,4.844413012729844,0.21623055162659122,0.20562234794908063,0.5304101838755304,Medium Protein
170775,0.86,0.14,15.05,65.0,0.9,"Fast foods, strawberry banana smoothie made with ice and low-fat yogurt",16.95,3.6211699164345403,0.0479108635097493,0.0077994428969359346,0.8384401114206129,Low Protein
170776,11.93,14.93,30.56,304.0,1.4,"McDONALD'S, Southern Style Chicken Biscuit",58.82,5.0819124038783015,0.1994316282179873,0.24958207957204948,0.5108659311267134,Medium Protein
170777,11.48,15.1,23.22,275.0,1.3,"McDONALD'S, RANCH SNACK WRAP, Crispy",51.099999999999994,5.278310940499041,0.22034548944337815,0.289827255278311,0.4456813819577735,Medium Protein
170778,13.77,10.31,18.43,222.0,0.9,"McDONALD'S, RANCH SNACK WRAP, Grilled",43.41,4.998874127448773,0.3100653006079712,0.2321549200630489,0.41499662238234636,High Protein
170779,14.62,9.27,28.08,254.0,2.9,"School Lunch, pizza, cheese topping, thick crust, whole grain, frozen, cooked",54.87,4.546268122427063,0.26167889744048684,0.1659208877751924,0.5025953105423304,High Protein
170780,12.78,8.62,31.24,254.0,4.3,"School Lunch, pizza, pepperoni topping, thin crust, whole grain, frozen, cooked",56.94,4.3838453572661376,0.2205730065585088,0.14877459440800828,0.5391784604763549,Medium Protein
170781,14.35,9.82,28.3,259.0,4.3,"School Lunch, pizza, pepperoni topping, thick crust, whole grain, frozen, cooked",56.769999999999996,4.483295828284577,0.2483988229184698,0.16998442097974728,0.48987363683572793,Medium Protein
170782,12.63,7.83,32.24,250.0,3.9,"School Lunch, pizza, sausage topping, thin crust, whole grain, frozen, cooked",56.6,4.340277777777778,0.21927083333333333,0.1359375,0.5597222222222222,Medium Protein
170783,19.38,10.7,0.29,175.0,0.0,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, choice, raw",30.369999999999997,5.578578259483583,0.6177876952502391,0.34109021357985336,0.009244501115715653,High Protein
170785,11.48,15.1,23.22,275.0,1.3,"Fast foods, crispy chicken in tortilla, with lettuce, cheese, and ranch sauce",51.099999999999994,5.278310940499041,0.22034548944337815,0.289827255278311,0.4456813819577735,Medium Protein
170786,13.77,10.31,18.43,222.0,0.9,"Fast foods, grilled chicken in tortilla, with lettuce, cheese, and ranch sauce",43.41,4.998874127448773,0.3100653006079712,0.2321549200630489,0.41499662238234636,High Protein
170787,11.1,15.63,22.97,277.0,1.2,"Fast foods, breakfast burrito, with egg, cheese, and sausage",50.900000000000006,5.337186897880539,0.21387283236994217,0.30115606936416184,0.4425818882466281,Medium Protein
170788,12.2,12.88,44.48,343.0,2.4,"Fast foods, breadstick, soft, prepared with garlic and parmesan cheese",71.96000000000001,4.701206140350877,0.16721491228070173,0.17653508771929824,0.6096491228070174,Medium Protein
170789,12.2,12.88,44.48,343.0,2.4,"PIZZA HUT, breadstick, parmesan garlic",71.96000000000001,4.701206140350877,0.16721491228070173,0.17653508771929824,0.6096491228070174,Medium Protein
170790,16.28,11.19,20.89,249.0,1.4,"CHICK-FIL-A, chicken sandwich",49.76,4.905437352245863,0.3207249802994484,0.22044917257683214,0.4115445232466509,High Protein
170791,15.17,10.3,22.21,242.0,1.3,"ARBY'S, roast beef sandwich, classic",48.98,4.841936774709884,0.3035214085634254,0.2060824329731893,0.4443777511004402,High Protein
170792,12.72,7.91,31.31,247.0,4.0,"School Lunch, pizza, cheese topping, thin crust, whole grain, frozen, cooked",55.94,4.337899543378995,0.22339304531085355,0.13891815946610467,0.5498770635756937,Medium Protein
170793,13.26,9.07,30.58,257.0,4.0,"School Lunch, pizza, sausage topping, thick crust, whole grain, frozen, cooked",56.91,4.437920911759627,0.22897599723709205,0.1566223450181316,0.5280607839751338,Medium Protein
170794,17.64,13.93,12.5,246.0,2.3,"School Lunch, chicken patty, whole grain breaded",46.37,5.193160227992401,0.3723875870804307,0.29406797551192737,0.2638800928857927,High Protein
170795,15.67,12.9,22.86,270.0,2.2,"School Lunch, chicken nuggets, whole grain breaded",53.63,4.942339373970346,0.2868387332967234,0.23613399231191654,0.41845140032948924,High Protein
170796,19.68,10.02,0.05,169.0,0.0,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",29.75,5.495934959349594,0.64,0.3258536585365854,0.0016260162601626016,High Protein
170797,30.95,12.22,0.0,234.0,0.0,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",43.17,5.2977133801222545,0.7007018338238623,0.27665836540638444,0.0,High Protein
170798,32.1,10.24,0.0,221.0,0.0,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",42.34,5.0992155053068755,0.7406552838024919,0.23627134287032764,0.0,High Protein
170799,31.41,11.43,0.0,228.0,0.0,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",42.84,5.200729927007299,0.7164689781021897,0.260720802919708,0.0,High Protein
170800,20.87,7.67,0.0,152.0,0.0,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, raw",28.54,5.145565335138795,0.7064996614759649,0.25964793500338523,0.0,High Protein
170801,27.94,10.79,0.0,209.0,0.0,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",38.730000000000004,5.2605084319154285,0.7032469166876415,0.27158318650893526,0.0,High Protein
170802,21.31,8.29,0.0,160.0,0.0,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",29.599999999999998,5.228758169934641,0.6964052287581699,0.27091503267973854,0.0,High Protein
170803,21.28,6.47,0.0,143.0,0.0,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",27.75,4.973913043478261,0.7401739130434783,0.22504347826086957,0.0,High Protein
170804,21.29,7.56,0.0,153.0,0.0,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",28.849999999999998,5.125628140703518,0.7132328308207705,0.2532663316582915,0.0,High Protein
170805,32.96,5.44,0.0,181.0,0.0,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",38.4,4.593908629441625,0.8365482233502538,0.13807106598984772,0.0,High Protein
170806,33.31,6.34,0.0,190.0,0.0,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",39.650000000000006,4.674046740467404,0.8194341943419433,0.15596555965559653,0.0,High Protein
170807,21.36,4.6,0.0,127.0,0.0,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",25.96,4.710682492581602,0.7922848664688427,0.17062314540059345,0.0,High Protein
170808,21.22,3.53,0.0,117.0,0.0,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",24.75,4.543689320388349,0.8240776699029125,0.1370873786407767,0.0,High Protein
170809,21.9,3.99,0.21,124.0,0.0,"Beef, chuck for stew, separable lean and fat, select, raw",26.1,4.575645756457565,0.8081180811808117,0.14723247232472325,0.007749077490774907,High Protein
170810,21.64,4.81,0.12,130.0,0.0,"Beef, chuck for stew, separable lean and fat, choice, raw",26.57,4.715270221254987,0.7849111352919841,0.17446499818643452,0.004352557127312296,High Protein
170811,30.91,10.91,0.0,222.0,0.0,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",41.82,5.184493227463802,0.7218589444184961,0.2547874824848202,0.0,High Protein
170812,32.01,9.66,0.0,215.0,0.0,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",41.67,5.038668853995781,0.7501757675181626,0.22638856339348487,0.0,High Protein
170813,19.17,13.26,0.0,196.0,0.0,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",32.43,5.862997307807358,0.5734370326054443,0.39664971582411007,0.0,High Protein
170814,19.15,13.93,0.0,202.0,0.0,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",33.08,5.927230046948357,0.5619131455399061,0.40874413145539906,0.0,High Protein
170815,19.2,12.27,0.0,187.0,0.0,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",31.47,5.7591623036649215,0.5913150600554358,0.3778872805666769,0.0,High Protein
170816,26.18,13.54,0.21,227.0,0.0,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",39.93,5.5460542389445395,0.6396286342536037,0.3308086977766919,0.005130710969948693,High Protein
170817,19.2,10.5,0.09,172.0,0.0,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, select, raw",29.79,5.586229295225722,0.6235790841182202,0.34101981162715167,0.002923026956804157,High Protein
170818,21.17,5.33,0.07,133.0,0.0,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",26.57,4.824084149437795,0.7678636198766776,0.1933260790714545,0.0025389916575988395,High Protein
170819,21.72,4.44,0.0,127.0,0.0,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",26.16,4.6759941089838,0.7997054491899852,0.1634756995581738,0.0,High Protein
170820,24.63,15.29,0.0,236.0,0.0,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",39.92,5.7673509286412505,0.6019061583577712,0.37365591397849457,0.0,High Protein
170821,32.07,10.18,0.0,220.0,0.0,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",42.25,5.086705202312139,0.7415028901734104,0.2353757225433526,0.0,High Protein
170822,32.21,10.74,0.0,225.0,0.0,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",42.95,5.1194539249146755,0.7328782707622298,0.24436860068259383,0.0,High Protein
170823,31.86,9.34,0.0,211.0,0.0,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",41.2,5.0,0.7549763033175355,0.22132701421800946,0.0,High Protein
170824,21.13,4.79,0.0,128.0,0.0,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",25.919999999999998,4.75482912332838,0.7849182763744428,0.17793462109955424,0.0,High Protein
170825,25.81,20.38,0.0,287.0,0.0,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",46.19,6.0817969908879,0.5469379105742742,0.4318711591438864,0.0,High Protein
170826,17.48,18.33,0.0,235.0,0.0,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",35.81,6.384134745992936,0.4748709589785384,0.49796251018744897,0.0,High Protein
170827,17.22,19.03,0.0,240.0,0.0,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",36.25,6.442953020134228,0.4622818791946308,0.5108724832214765,0.0,High Protein
170828,17.87,17.28,0.0,227.0,0.0,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",35.150000000000006,6.279391424619639,0.49432918395573994,0.4780082987551867,0.0,High Protein
170829,27.16,21.56,0.0,303.0,0.0,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",48.72,6.094127111826227,0.5462590506838294,0.4336283185840708,0.0,High Protein
170830,28.47,19.03,0.0,285.0,0.0,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",47.5,5.876288659793815,0.5870103092783505,0.3923711340206186,0.0,High Protein
170831,18.97,14.32,0.0,205.0,0.0,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",33.29,5.978419364246136,0.553222513852435,0.41761446485855935,0.0,High Protein
170832,18.87,14.99,0.0,210.0,0.0,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",33.86,6.024096385542169,0.5413080895008606,0.4300057372346529,0.0,High Protein
170833,19.1,13.33,0.0,196.0,0.0,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",32.43,5.862997307807358,0.5713431049955131,0.3987436434340413,0.0,High Protein
170834,18.86,16.85,0.0,227.0,0.0,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",35.71,6.183601198583492,0.5137564696268047,0.4590029964587306,0.0,High Protein
170835,18.86,15.6,0.0,216.0,0.0,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",34.46,6.091370558375634,0.5318668922729836,0.4399323181049069,0.0,High Protein
170836,27.12,13.64,0.0,231.0,0.0,"Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",40.760000000000005,5.531609195402298,0.6494252873563218,0.32662835249042144,0.0,High Protein
170837,27.03,12.29,0.0,219.0,0.0,"Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",39.32,5.431547619047619,0.6703869047619048,0.3048115079365079,0.0,High Protein
170838,21.65,7.64,0.0,155.0,0.0,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",29.29,5.117200396170354,0.7147573456586331,0.25222845823704193,0.0,High Protein
170839,21.99,7.54,0.0,156.0,0.0,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",29.529999999999998,5.109728136259418,0.7202751392073371,0.2469701932525385,0.0,High Protein
170840,21.62,8.29,0.0,161.0,0.0,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",29.91,5.208670333225493,0.6994500161759949,0.2681979941766418,0.0,High Protein
170841,22.55,6.41,0.0,148.0,0.0,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",28.96,4.939919893190921,0.7526702269692924,0.21395193591455275,0.0,High Protein
170842,27.87,13.01,0.0,229.0,0.0,"Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",40.88,5.468003820439351,0.6654727793696275,0.31064947468958926,0.0,High Protein
170843,25.6,31.14,1.55,389.0,0.0,"Cheese, fontina",58.29,6.560971496036431,0.43177601619160066,0.5252150446955642,0.02614268848035082,High Protein
170844,24.48,30.28,0.68,373.0,0.0,"Cheese, monterey",55.440000000000005,6.608788093550673,0.4337349397590361,0.5364989369241673,0.012048192771084338,High Protein
170845,22.17,22.14,2.4,299.0,0.0,"Cheese, mozzarella, whole milk",46.71,6.267029972752043,0.4646824565080696,0.46405365751414795,0.05030391951372878,High Protein
170846,21.6,24.64,2.47,318.0,0.0,"Cheese, mozzarella, whole milk, low moisture",48.71,6.3971031985516,0.43452021726010864,0.49567491450412393,0.049688191510762425,High Protein
170847,24.26,15.92,2.77,254.0,0.0,"Cheese, mozzarella, part skim milk",42.95,5.779294653014789,0.5519908987485779,0.36222980659840726,0.06302616609783845,High Protein
170848,35.75,25.0,3.22,392.0,0.0,"Cheese, parmesan, hard",63.97,6.033553947975989,0.5502539633677082,0.3847929813760197,0.04956133600123134,High Protein
170849,23.78,28.2,0.57,352.0,0.0,"Cheese, port de salut",52.550000000000004,6.573295985060691,0.4440709617180205,0.526610644257703,0.010644257703081231,High Protein
170850,25.58,26.62,2.14,351.0,0.0,"Cheese, provolone",54.34,6.342609324177809,0.4622334658474882,0.48102638236357065,0.038670039754246474,High Protein
170851,7.54,10.18,7.27,150.0,0.0,"Cheese, ricotta, whole milk",24.99,5.7714505579068875,0.2901115813774529,0.3916891111966141,0.27972297037322047,High Protein
170852,24.41,25.98,1.88,340.0,0.0,"Cheese, tilsit",52.27,6.382579312934109,0.4582316500844753,0.4877041486765534,0.03529190914210625,High Protein
170853,18.13,30.71,4.78,366.0,0.0,"Cheese, pasteurized process, American, fortified with vitamin D",53.620000000000005,6.700842182350787,0.3319296960820212,0.5622482607103625,0.08751373123398022,High Protein
170854,22.13,31.2,1.73,375.0,0.1,"Cheese, pasteurized process, pimento",55.16,6.677350427350428,0.3940527065527066,0.5555555555555556,0.030804843304843305,High Protein
170855,24.73,25.01,2.1,334.0,0.0,"Cheese, pasteurized process, swiss",51.84,6.320968962906888,0.4680166540499621,0.47331566994700985,0.039742619227857684,High Protein
170856,19.66,24.46,8.32,331.0,0.0,"Cheese food, cold pack, American",52.440000000000005,6.193862275449101,0.3678892215568862,0.4577095808383233,0.155688622754491,High Protein
170857,2.96,19.1,3.66,195.0,0.0,"Cream, fluid, light (coffee cream or table cream)",25.720000000000002,7.297904191616766,0.11077844311377244,0.7148203592814372,0.1369760479041916,Low Protein
170858,2.17,30.91,2.96,292.0,0.0,"Cream, fluid, light whipping",36.04,7.883369330453564,0.058585313174946,0.8345032397408207,0.07991360691144708,Low Protein
170859,2.84,36.08,2.84,340.0,0.0,"Cream, fluid, heavy whipping",41.760000000000005,7.95135640785781,0.06641721234798877,0.84377923292797,0.06641721234798877,Low Protein
170860,3.2,22.22,12.49,257.0,0.0,"Cream, whipped, cream topping, pressurized",37.91,6.604985864816244,0.08224106913389875,0.5710614237985094,0.32099717296324853,Low Protein
170861,3.33,3.46,4.74,63.0,0.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",11.530000000000001,5.027932960893854,0.2657621707901037,0.2761372705506783,0.37829209896249,High Protein
170862,3.33,3.4,4.74,63.0,0.0,"Milk, filled, fluid, with lauric acid oil",11.47,5.052125100240577,0.26704089815557336,0.272654370489174,0.38011226944667204,High Protein
170863,21.05,0.0,10.53,126.0,0.0,"Cheese, American, nonfat or fat free",31.58,3.8674033149171274,0.6461019030079804,0.0,0.32320441988950277,High Protein
170864,7.22,1.71,12.15,93.0,0.6,"Yogurt, Greek, 2% fat, apricot, CHOBANI",21.68,4.1005291005291005,0.318342151675485,0.07539682539682539,0.5357142857142857,High Protein
170865,4.9,39.92,52.54,577.0,0.0,"Dessert topping, powdered",97.36,5.866205774705165,0.04981699877999187,0.4058560390402603,0.5341602277348516,Low Protein
170866,3.61,12.72,17.13,194.0,0.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",33.46,5.62971561230412,0.10475914103308183,0.3691236215902496,0.49709808473592565,Low Protein
170867,0.98,22.3,16.07,264.0,0.0,"Dessert topping, pressurized",39.35,6.5427509293680295,0.024287484510532836,0.5526641883519207,0.3982651796778191,Low Protein
170868,1.25,25.31,23.05,318.0,0.0,"Dessert topping, semi solid, frozen",49.61,6.283343212803794,0.024698676150958308,0.5000987947046038,0.4554435882236712,Low Protein
170869,2.4,19.52,6.63,208.0,0.0,"Sour cream, imitation, cultured",28.549999999999997,7.038917089678511,0.08121827411167513,0.6605752961082911,0.22436548223350256,Low Protein
170870,3.48,1.92,4.97,51.0,0.0,"Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids and vitamin A and vitamin D",10.370000000000001,4.485488126649076,0.30606860158311344,0.1688654353562005,0.4371152154793315,High Protein
170871,3.95,1.98,5.49,56.0,0.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",11.42,4.508856682769726,0.31803542673107893,0.15942028985507245,0.4420289855072464,High Protein
170872,3.37,0.97,4.99,42.0,0.0,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",9.33,4.065827686350436,0.32623426911907066,0.09390125847047434,0.4830590513068732,High Protein
170873,3.48,0.97,4.97,43.0,0.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",9.42,4.126679462571977,0.33397312859884837,0.09309021113243762,0.4769673704414587,High Protein
